word,zipf_frequency
palus,1.3700
pamhy,0.0000
pamir,1.9800
pandy,1.8300
paned,1.9600
panel,4.5500
panes,2.8900
pangi,0.0000
pangs,2.6000
panic,4.2600
panos,2.2700
panse,0.0000
pansy,2.7700
panty,2.9700
panto,2.4000
pants,4.4800
panus,0.0000
paque,0.0000
parch,1.4500
parde,0.0000
pardi,1.8800
pardy,1.8400
pardo,2.5100
pards,1.3400
pared,2.7500
parel,1.9000
paren,1.6300
pares,2.1700
pareu,0.0000
parge,0.0000
pargo,1.4900
paris,4.8200
parky,1.6800
parks,4.3300
parle,2.2500
parli,1.5600
parly,1.7700
parol,1.7900
parse,2.9800
parsi,2.3400
parte,2.7700
parti,2.7700
party,5.4900
parto,1.4400
parts,5.0700
parus,1.5500
parve,1.1100
pasch,1.7000
paseo,2.4000
pashm,0.0000
pasmo,1.1300
paste,3.9100
pasty,2.8800
pasul,0.0000
patch,4.2000
pated,1.3800
patel,3.4900
paten,1.9300
pater,2.5200
pates,1.6500
pathy,1.5300
paths,4.0200
patin,1.7400
patio,3.4400
patly,0.0000
patsy,3.1200
pauky,0.0000
pause,4.0000
pauxi,0.0000
paved,3.6200
paven,0.0000
paver,2.0600
paves,2.5000
pavid,0.0000
pavin,1.6200
pavis,1.1400
pawed,1.9900
pawer,0.0000
pawky,0.0000
pawls,1.2000
pawns,2.9900
paxes,0.0000
pbxes,0.0000
peach,3.7700
peags,0.0000
peaky,2.4700
peaks,3.8700
peals,1.8700
peans,0.0000
pearl,4.1400
pears,3.1600
peart,2.1900
peasy,2.5800
peaty,2.2900
peats,2.0700
peavy,2.1800
peban,0.0000
pecan,2.9300
pechs,0.0000
pecht,0.0000
pecky,1.1600
pecks,2.2800
pecos,2.5500
pedal,3.6400
pedro,3.7500
pedum,0.0000
pegma,0.0000
peins,0.0000
pekan,1.3700
pekin,2.3300
pelfs,0.0000
pelon,1.4000
pelta,0.0000
pelts,2.6500
penal,3.4600
penda,1.7200
pends,1.2400
pengo,1.2600
penis,4.0500
pensy,0.0000
penta,2.4700
peony,2.5700
peons,2.2700
perai,1.1500
perau,0.0000
perca,1.3000
perch,3.2900
percy,3.6600
perdy,1.3200
perdu,2.0300
peril,3.4000
peris,2.0000
perit,0.0000
perky,2.9500
perks,3.6200
perla,2.4200
perms,2.0800
perty,1.7400
perun,1.4100
pesah,0.0000
pesky,3.1000
petal,3.0400
petos,0.0000
petri,2.9800
petro,2.9400
petum,0.0000
peuhl,0.0000
pewit,0.0000
pflag,1.7600
pfund,1.3400
phaet,0.0000
phage,2.6600
phane,1.1600
phano,0.0000
phare,1.7500
pharm,2.4300
pharo,1.6500
phase,4.6400
phasm,0.0000
pheal,0.0000
pheny,0.0000
pheon,0.0000
phial,1.9300
phies,0.0000
phyla,2.0400
phyle,0.0000
phyma,0.0000
physa,1.2800
phlox,2.3500
phoby,0.0000
phoca,1.4700
phoma,1.3700
phone,5.3000
phony,3.3500
phons,0.0000
phora,1.2800
phose,0.0000
phots,1.2400
phren,0.0000
piano,4.3100
pians,0.0000
piast,1.2400
pibal,0.0000
picae,0.0000
pical,0.0000
picas,1.2100
picea,2.1800
pyche,0.0000
picky,3.3400
picks,4.2400
picot,2.3000
picra,0.0000
picry,0.0000
picul,0.0000
picus,1.6200
pidan,0.0000
piend,0.0000
piers,3.5100
piert,0.0000
piest,0.0000
pieta,2.0100
piety,3.0900
piezo,2.2000
pygal,0.0000
pight,0.0000
pigly,0.0000
pigmy,1.7200
pyins,0.0000
pikas,1.6100
piked,1.4100
pikey,1.8400
pikel,0.0000
piker,1.7000
pikes,2.7500
pikle,0.0000
pilaf,2.1700
pilar,2.8200
pylar,0.0000
pilau,1.5800
pilaw,0.0000
pilch,1.5700
pilea,1.1500
piled,3.4100
piler,0.0000
piles,3.5900
pylic,0.0000
pilmy,0.0000
pilon,1.9200
pylon,2.6700
pilot,4.5200
pilum,1.2900
pilus,1.4800
piman,0.0000
pimas,0.0000
pinal,2.1800
pinas,1.6900
pinax,0.0000
pinch,3.7600
pinda,1.3400
pindy,0.0000
pined,2.0400
piney,2.4800
piner,1.3200
pines,3.4400
pinge,0.0000
pingo,1.5600
pings,2.9300
pinyl,0.0000
pinky,3.3900
pinko,2.0500
pinks,2.8000
pinot,3.0900
pynot,0.0000
pinta,2.0600
pinte,1.1900
pinto,3.1200
pints,3.2200
pinus,2.7300
pyoid,0.0000
pions,1.7000
piotr,2.5300
pious,3.3100
pioxe,0.0000
pique,2.9300
pyral,0.0000
pyran,1.0700
pyres,1.8600
pyrex,2.5100
pyric,0.0000
pirny,0.0000
pirns,0.0000
pirog,1.0400
pirol,0.0000
pirot,1.2300
pyrus,1.8100
pisay,0.0000
pisan,1.7800
pisco,2.1900
pishu,0.0000
pisky,0.0000
piste,2.3900
pisum,1.5800
pitas,1.8400
pitau,0.0000
pitch,4.4300
pithy,2.6100
piths,0.0000
piton,1.9500
piute,1.5000
pivot,3.5000
piwut,0.0000
pixel,3.7200
pixes,0.0000
pyxes,0.0000
pyxie,0.0000
pyxis,1.7700
place,5.7100
plack,1.4100
plage,2.1200
plaid,3.3300
plain,4.4300
plays,4.8400
plait,2.4200
plane,4.7200
plang,0.0000
plank,3.4600
plans,5.0100
plant,4.8900
plash,1.3100
plasm,1.6800
plate,4.5500
platy,1.7100
plato,3.3700
plats,2.2100
plaud,0.0000
plead,3.6300
pleas,3.5100
pleat,2.1900
plebs,2.6200
pleck,1.2200
pleis,0.0000
plena,1.8700
pleny,0.0000
pleon,0.0000
plica,1.4900
plied,2.5600
plier,1.6600
plyer,0.0000
plies,2.6000
pliny,2.8200
plink,1.8300
ploat,0.0000
ploce,0.0000
plock,1.4800
plods,1.7000
ploys,2.2100
plomb,1.0700
plonk,2.1500
plote,0.0000
plots,3.7700
plotx,0.0000
plouk,0.0000
plout,0.0000
plows,2.6900
pluck,3.1300
plugs,3.4700
pluma,1.4200
plumb,2.9200
plume,3.1900
plumy,0.0000
plums,2.9700
plunk,2.1100
plush,3.3300
pluto,3.3500
pneum,0.0000
poach,2.6800
pocan,1.5300
poche,1.8100
pocky,2.0200
pocks,1.2700
pocul,0.0000
pocus,2.5700
podal,0.0000
podex,0.0000
podge,2.2200
podgy,1.6500
podia,1.3800
poems,4.1100
poesy,1.6600
poets,3.8400
pogey,0.0000
pohna,0.0000
poilu,1.2900
poind,0.0000
point,5.5400
poire,1.2500
poise,3.0400
pokan,0.0000
poked,3.2300
pokey,2.5400
poker,3.9700
pokes,2.9200
pokie,1.7600
polab,0.0000
polar,3.9600
poled,1.6200
poley,1.7700
poler,0.0000
poles,3.8800
polis,2.7400
polys,1.7100
polit,2.1500
polje,1.5000
polka,3.2000
polki,0.0000
pomak,0.0000
pombe,1.6500
pomey,0.0000
pomel,0.0000
pomes,1.0300
ponca,2.1600
ponce,2.8900
pondy,1.4800
ponds,3.4600
poney,1.3200
pones,1.1900
ponga,1.6700
ponja,0.0000
poral,0.0000
porch,3.8500
pored,2.2000
pores,3.4000
poret,0.0000
porge,0.0000
porgy,2.2500
poria,1.1400
porky,2.6700
porks,1.2500
porns,1.7100
porta,2.9200
porte,3.1300
porty,1.4000
ports,4.0700
porus,1.6900
posca,1.4400
posed,3.8100
posey,2.9200
poser,2.6700
posit,2.7600
potch,1.6800
poter,1.1000
potsy,1.0600
potus,3.1300
pouce,1.2200
pouch,3.4300
poucy,0.0000
poufs,1.1300
poule,1.5600
poult,1.2500
pound,4.3200
pours,3.2200
pousy,0.0000
pouty,2.3800
pouts,2.0600
powan,0.0000
power,5.5200
powny,0.0000
poxed,0.0000
poxes,0.0000
prado,2.8500
prahm,0.0000
prahu,0.0000
prays,3.1000
prams,2.0900
prand,0.0000
prang,2.1000
prank,3.7000
praos,0.0000
prase,1.0100
prate,1.5200
prats,1.8400
praus,0.0000
prawn,2.8700
predy,0.0000
preys,2.5000
prela,0.0000
presa,1.8000
prest,2.0100
preta,1.7000
preux,1.6200
prexy,1.1400
priam,2.3300
price,5.2300
prich,0.0000
pricy,2.2200
prick,3.6000
pride,4.4900
pridy,0.0000
pried,2.3900
pries,1.8500
prigs,1.4300
prima,3.3400
prime,4.8100
primy,0.0000
primo,2.9900
prims,1.4100
prine,1.9200
prink,1.0500
print,4.5400
prion,2.5200
prise,2.4500
pryse,1.4700
prism,3.4400
prius,3.0500
privy,3.4600
prize,4.5900
proal,0.0000
proas,0.0000
probe,3.9900
prods,2.3300
proem,1.2500
profs,2.5200
progs,1.7800
proke,0.0000
prole,1.7900
proms,2.8600
prone,3.9300
prong,2.8000
prose,3.7200
prosy,1.0300
prost,2.6200
prote,1.7700
proud,4.7800
prove,4.7700
prowl,2.7500
prows,1.3500
proxy,3.7300
prude,2.5800
prudy,1.5300
prune,2.9600
prunt,0.0000
pruta,0.0000
psalm,3.5600
psend,0.0000
pseud,1.6100
pshav,0.0000
pshaw,1.7900
psych,3.4800
psize,0.0000
psoae,0.0000
psoai,0.0000
psora,0.0000
pubal,0.0000
pubes,2.6800
pubic,3.0700
pubis,2.2700
puces,1.1600
pucka,0.0000
pucks,2.5300
pudge,2.2300
pudgy,2.4700
pudic,0.0000
pudsy,0.0000
puget,2.9800
pugil,0.0000
puist,0.0000
puked,2.7600
puker,1.2300
pukes,2.1900
pulas,0.0000
puled,0.0000
puler,0.0000
pules,0.0000
pulex,1.3000
pulik,0.0000
pulis,2.4800
pulka,0.0000
pulse,4.0600
pumas,2.6600
pumex,0.0000
punas,0.0000
punce,0.0000
punch,4.3200
punct,0.0000
punga,1.1200
pungi,0.0000
pungy,0.0000
pungs,0.0000
punic,2.4100
punka,0.0000
punky,2.3400
punks,2.9800
punkt,1.4200
punta,2.9300
punti,1.0700
punty,0.0000
punto,2.3900
punts,2.6600
purda,0.0000
purdy,2.8200
pured,0.0000
purey,0.0000
purga,1.2800
purge,3.5700
purim,2.4500
purin,1.3700
puris,1.4700
purls,1.2600
purse,3.9500
pursy,0.0000
purty,2.0500
pushy,3.0000
putid,0.0000
puton,1.1100
qaids,0.0000
qibla,1.9200
qiyas,0.0000
qophs,0.0000
quack,3.0600
quadi,0.0000
quads,2.7700
quags,0.0000
quail,3.1300
quais,1.3800
quays,2.5300
quake,3.4500
quaky,0.0000
quale,1.7600
qualm,1.8900
quant,2.5700
quare,1.7100
quark,3.0500
quarl,0.0000
quart,3.0100
quash,2.7500
quasi,3.4900
quate,1.4400
quave,0.0000
quawk,0.0000
queak,0.0000
queal,0.0000
quean,1.0800
quegh,0.0000
queys,0.0000
quelt,0.0000
quent,1.8800
query,3.6400
querl,0.0000
quern,1.5900
quest,4.2700
quica,0.0000
quick,4.9800
quids,1.8600
quiet,4.6500
quila,1.0800
quilt,3.2500
quina,1.7400
quink,1.0100
quins,1.9600
quint,2.6400
quipo,0.0000
quips,2.6200
quira,0.0000
quire,2.2200
quirk,3.1300
quirl,0.0000
quirt,1.5800
quist,1.9700
quite,5.2900
quito,2.8300
quits,3.3900
quoad,1.6500
quods,0.0000
quoin,1.6400
quoit,1.5100
quota,3.5300
quote,4.5100
quoth,2.0800
qursh,0.0000
qurti,0.0000
rabic,0.0000
rabid,3.1300
rabin,2.7100
rabot,1.3400
raced,3.5900
races,4.3800
rache,1.7300
racks,3.3700
racon,1.1100
radek,2.4900
radio,5.0100
radix,2.2500
radly,0.0000
radon,2.8900
rafik,2.0300
rafty,0.0000
rafts,2.8800
raged,3.0600
rages,3.0600
raghu,2.4600
ragis,0.0000
rahul,3.3600
raids,3.8900
rayed,2.4100
rails,3.7900
rainy,3.7400
rains,3.8400
rayon,2.9900
raise,4.7500
rajes,0.0000
rajiv,2.9500
raked,2.8600
rakes,2.7100
rakis,0.0000
rakit,0.0000
rales,1.5600
ralph,4.1000
rambo,3.0400
ramed,0.0000
ramet,1.0500
ramex,0.0000
ramie,1.6200
ramon,3.3500
ramps,3.2800
ramus,2.0900
rance,2.6300
ranch,4.0300
randy,3.9200
rands,2.1300
range,5.1200
rangy,1.9100
ranid,0.0000
ranis,1.2300
ranks,4.2300
ranli,0.0000
ranty,1.6100
rants,3.1200
raped,4.0800
rapes,3.3600
raphe,1.8300
rapic,0.0000
rapid,4.3800
rased,0.0000
rasen,1.8200
rason,1.6200
raspy,2.6400
rasty,0.0000
ratch,1.3100
rated,4.3000
ratel,1.2500
rates,4.8800
rathe,1.7600
ratio,4.3700
ratos,0.0000
rauli,0.0000
raupo,0.0000
raved,2.5000
ravel,2.7100
raven,3.7900
raves,2.8300
ravin,2.0100
rawin,0.0000
rawky,0.0000
rawly,1.3800
raxed,0.0000
raxes,0.0000
razed,2.7900
razes,1.4200
reach,4.9400
react,4.1600
ready,5.2800
readl,0.0000
reads,4.2500
reaks,0.0000
realm,4.0600
reals,2.7300
reamy,0.0000
reams,2.5800
reaps,2.3400
reasy,0.0000
reask,0.0000
reast,0.0000
rebag,0.0000
reban,0.0000
rebia,0.0000
rebid,1.5700
rebop,0.0000
rebox,0.0000
rebud,0.0000
rebuy,1.8400
rebus,2.5300
rebut,2.6000
recap,3.4500
recip,1.5400
recit,1.2500
recks,1.0800
recon,3.2400
recpt,0.0000
recta,1.7400
recti,1.4900
recto,2.2400
recut,2.1300
redan,1.6600
redia,0.0000
redig,0.0000
redip,0.0000
redly,0.0000
redos,1.2400
redox,2.7500
redub,1.2000
redug,0.0000
redux,2.7400
refan,0.0000
refit,2.6700
refix,1.1600
refly,0.0000
regal,3.3400
regia,2.2900
regin,1.8500
regma,0.0000
regna,1.4800
rehid,0.0000
reich,3.4900
reify,1.5500
reifs,0.0000
reign,4.0700
reina,2.8400
reink,0.0000
reins,3.3100
reist,1.4800
rejig,1.5200
relay,3.8600
relap,0.0000
relax,4.2900
relic,3.3700
relig,1.5900
relit,1.6500
relot,0.0000
reman,2.0200
remap,1.9400
remit,3.0900
remix,3.9900
remop,0.0000
remus,2.7700
renay,1.2800
renal,3.4400
rends,1.5000
rendu,1.8400
renga,1.5900
renig,0.0000
renky,0.0000
rents,3.5800
reoil,0.0000
reown,0.0000
repad,0.0000
repay,3.6600
repas,1.3300
repic,0.0000
repin,1.8700
reply,4.5000
repot,1.8200
resay,0.0000
resat,0.0000
resaw,0.0000
resid,1.5100
resin,3.6100
resit,1.8900
resow,0.0000
resty,0.0000
resun,0.0000
resup,0.0000
retag,0.0000
retal,1.1900
retan,0.0000
retax,0.0000
retch,2.0400
retia,0.0000
retin,1.9300
retip,0.0000
revay,0.0000
rewan,0.0000
rewax,0.0000
rewin,0.0000
rewon,0.0000
rhamn,0.0000
rheas,1.4800
rheda,1.4300
rheic,0.0000
rhein,2.2700
rhema,1.7300
rheum,1.7900
rhila,0.0000
rhyme,3.5600
rhina,0.0000
rhine,3.2800
rhino,3.5700
rhyta,0.0000
rhoda,2.7400
rhomb,1.4400
rhumb,1.3900
rials,2.0700
riant,1.1900
ribat,0.0000
rybat,0.0000
ribes,1.9600
riced,1.4300
ricey,1.0300
rices,1.8900
riche,2.4800
richt,2.1400
ricky,3.9100
ricks,2.6500
riden,1.4300
rides,4.0600
ridge,4.1200
ridgy,1.0600
riels,1.1200
rifle,4.1800
rifty,0.0000
rifts,2.7500
rigel,2.1400
right,5.9600
rigol,1.0700
riyal,1.6900
ryked,0.0000
rykes,0.0000
riled,2.8400
riley,3.9000
riles,2.2100
rimal,1.0200
rimas,1.2600
rimed,1.0300
rimes,2.4000
rinch,0.0000
rinde,1.1400
rindy,1.1000
rinds,2.3200
rynds,0.0000
ringe,1.5800
ringy,1.1700
rings,4.3300
rinka,1.2300
rinks,2.5600
rinse,3.4800
riots,3.8700
ryots,0.0000
ripal,0.0000
riped,1.2200
ripen,2.6400
ripes,0.0000
risen,3.8600
risky,3.9400
risqu,0.0000
rites,3.4400
rithe,0.0000
ritsu,2.0400
ritus,1.3900
ritzy,2.2300
rival,4.1800
rived,1.2100
rivel,0.0000
riven,2.7200
rives,2.2300
rivet,2.6900
roach,3.4400
roads,4.5500
roams,2.5200
roans,1.4400
roast,3.8700
robed,2.4300
robes,3.3900
robin,4.3300
roble,1.7200
roche,3.3200
rocky,4.1600
rocks,4.3800
rocta,0.0000
rodge,1.7000
rogan,2.8300
rogue,3.8900
roguy,0.0000
rohan,3.2000
rohun,0.0000
royal,4.8500
royet,0.0000
roily,0.0000
roils,1.4200
roist,0.0000
rojak,1.3800
rokey,0.0000
roles,4.4400
rolfe,2.7000
romal,0.0000
roman,4.5000
romic,0.0000
rompy,0.0000
romps,1.9900
rompu,0.0000
ronde,2.2900
ronga,0.0000
roped,2.8300
ropey,1.9200
ropes,3.6600
roque,2.5600
rosal,1.4100
rosed,0.0000
rosel,1.2100
roset,1.3800
roshi,2.3000
rosin,2.5300
rotal,0.0000
rotan,1.4400
rotas,1.7200
rotch,1.6000
rotes,1.5300
rotge,0.0000
rotls,0.0000
rotse,0.0000
rouen,2.7700
roues,0.0000
rouge,3.6600
rough,4.4900
rougy,0.0000
rouky,0.0000
round,5.1400
roupy,0.0000
roups,0.0000
rouse,3.1000
roust,1.5900
route,4.6700
routh,2.1200
routs,2.0900
roved,1.5900
roven,1.4000
roves,1.4400
rovet,0.0000
rowan,3.3200
rowdy,3.2100
rowed,2.7800
rowel,1.2700
rowen,2.0300
rowet,0.0000
rowte,0.0000
rowth,0.0000
rowty,0.0000
roxie,2.4200
rozum,0.0000
ruach,1.6500
rubes,2.2200
rubia,1.7200
rubin,3.3500
ruble,2.6200
ruche,1.3200
rucky,0.0000
rucks,1.9300
rudas,1.2400
rudge,2.1400
ruely,0.0000
rugae,1.5600
rugal,1.3400
rugby,4.4000
ruing,1.6400
ruins,4.0200
ruled,4.3000
rules,5.0600
rumal,1.1000
ruman,1.2500
rumba,2.6300
rumbo,1.4300
rumen,2.3000
rumex,1.6700
rumly,0.0000
rumpy,1.1800
rumps,1.7100
runby,0.0000
runch,0.0000
rundi,0.0000
runed,1.1000
runes,2.8900
rungs,2.5500
runic,2.3900
runsy,0.0000
runty,1.3900
runts,1.7900
rupia,0.0000
rupie,0.0000
rushy,1.4800
rusin,1.3400
rusky,1.0900
rusma,0.0000
rusot,0.0000
rusty,3.6100
rutch,0.0000
ruths,1.4300
rutic,0.0000
rutyl,0.0000
rutin,1.5600
ruvid,0.0000
sabed,0.0000
saber,3.1800
sabik,0.0000
sabin,2.4900
sabir,1.9000
sable,2.9900
sably,0.0000
sabot,2.0600
sabre,3.0200
sabzi,1.6800
sacre,2.3600
sacry,0.0000
sacro,2.0200
sadhe,0.0000
sadhu,2.2000
sadic,0.0000
sadie,3.2600
sadly,4.1800
safen,0.0000
safer,4.0900
sager,2.4900
sagum,0.0000
sahib,3.0100
sahme,0.0000
saice,0.0000
sayer,2.5000
saify,0.0000
sayid,2.2400
saily,0.0000
saimy,0.0000
saint,4.4100
saiph,0.0000
sairy,0.0000
saite,1.1300
saith,2.9400
sajou,0.0000
sakel,0.0000
saker,2.0400
sakti,1.9600
salem,3.7000
salep,1.2000
salet,0.0000
salic,1.8000
salix,2.3400
salmi,1.5900
salmo,2.0300
salon,3.8700
salty,3.7400
salud,2.4400
salue,0.0000
salve,2.8100
salvy,1.8100
salvo,2.8600
sambo,2.5100
samek,1.0400
samel,1.1900
samen,1.5500
samir,3.0500
sampi,0.0000
sancy,1.1100
sanct,1.5000
sandy,4.1900
saned,0.0000
saner,2.2500
sangh,2.5300
sangu,1.2000
sanit,1.2000
santy,1.5900
santo,3.3600
sapek,0.0000
sapid,1.0200
sapin,1.6600
sapit,0.0000
saple,0.0000
sapor,1.0500
saqib,1.8300
sarge,2.5400
sargo,0.0000
sarif,1.3600
sarin,2.7900
sarip,0.0000
sarky,1.4300
sarod,1.3600
saron,1.8200
sarpo,0.0000
saruk,0.0000
sarum,2.1400
sated,2.4300
satem,1.2500
satin,3.3900
satyr,2.4700
sauce,4.3000
sauch,0.0000
saucy,2.9000
saudi,4.3100
saugh,0.0000
sauld,0.0000
sault,2.6500
saunt,0.0000
saury,1.5100
saute,2.4600
sauty,0.0000
sauve,1.7000
saved,4.6700
savey,0.0000
saver,3.2700
savin,2.5600
savoy,3.0900
savor,2.9800
sawed,2.8000
sawer,1.5500
sawny,0.0000
saxon,3.5800
sazen,0.0000
scald,2.1700
scale,4.8300
scalf,0.0000
scaly,2.8100
scalp,3.4800
scalt,0.0000
scalx,0.0000
scalz,0.0000
scamp,2.3200
scant,3.1000
scape,2.7100
scare,4.0700
scarf,3.6800
scary,4.3700
scarn,1.3800
scarp,2.2800
scart,1.7600
scaul,0.0000
scaum,0.0000
scaup,1.7400
scaur,0.0000
scaut,0.0000
scawd,0.0000
scawl,0.0000
sceat,0.0000
scelp,0.0000
scena,1.6300
scend,0.0000
scent,3.8200
schav,0.0000
schiz,1.0700
schmo,1.8000
schul,1.2800
schwa,1.8600
scian,0.0000
scyld,1.2900
scind,0.0000
scion,3.0300
sciot,0.0000
scyth,0.0000
sclat,0.0000
sclav,0.0000
sclaw,0.0000
scler,0.0000
sclim,0.0000
scoad,0.0000
scoke,0.0000
scolb,0.0000
scold,2.8100
scone,2.7400
scopa,1.6300
scope,4.2600
score,4.8300
scorn,3.1300
scote,0.0000
scouk,0.0000
scoup,0.0000
scour,2.9700
scout,3.9700
scove,0.0000
scovy,0.0000
scowl,2.5100
scrab,0.0000
scrae,0.0000
scrag,1.4800
scray,1.0200
scram,2.3500
scran,1.7000
scrap,3.9000
scrat,1.6600
scraw,0.0000
screw,4.2500
scrim,2.5000
scrin,0.0000
scrip,2.6000
scrit,0.0000
scrob,0.0000
scrod,1.1600
scrog,0.0000
scrow,0.0000
scrub,3.6900
scruf,0.0000
scrum,3.2500
scuba,3.3100
scudi,1.5600
scudo,1.4700
scuft,0.0000
sculk,0.0000
sculp,1.2300
scult,0.0000
scurf,1.2300
scuta,0.0000
scute,1.5900
sdump,0.0000
sealy,2.3400
seamy,1.8200
seary,0.0000
seavy,0.0000
sebat,0.0000
sebum,2.1500
secno,0.0000
sedan,3.5500
sedat,1.4500
sedgy,0.0000
sedum,2.0000
segar,1.8100
segni,1.3600
segno,1.4500
segol,0.0000
segou,0.0000
sehyo,0.0000
seity,0.0000
sekar,1.6400
selah,2.4400
selva,2.1900
semic,0.0000
semih,1.2300
senal,0.0000
senam,0.0000
senci,0.0000
sengi,1.2600
senit,0.0000
senor,2.6100
senti,1.7900
senvy,0.0000
senza,2.1700
seora,0.0000
seoul,3.9300
sepad,0.0000
sepal,1.8100
sepia,2.7800
sepic,0.0000
sepoy,2.1000
septa,2.7000
septi,1.1800
sequa,0.0000
seqwl,0.0000
serab,0.0000
serac,1.1000
serai,1.7700
seral,1.2000
serau,0.0000
seraw,0.0000
sergt,0.0000
seric,0.0000
serif,2.6400
serin,1.6200
serio,2.1900
sermo,1.3700
seron,1.3700
serow,1.2000
serta,1.7200
serum,3.7400
serut,0.0000
servo,2.9000
setal,0.0000
seton,2.8400
setup,4.0900
seugh,0.0000
sevum,0.0000
sewan,0.0000
sewar,0.0000
sewin,1.2800
sexly,0.0000
sexto,1.4500
shack,3.4300
shade,4.1600
shady,3.7100
shado,1.9700
shaft,3.9000
shake,4.3300
shaky,3.4500
shako,1.6900
shaku,1.7900
shale,3.6900
shaly,1.1300
shalt,3.3400
shame,4.5500
shane,3.9500
shang,2.9100
shank,3.0700
shant,1.6300
shape,4.7200
shapy,0.0000
shard,3.0000
share,5.2000
shari,2.7000
shark,4.1000
sharn,1.4100
sharp,4.4800
shaul,2.1500
shaup,0.0000
shave,3.8300
shawy,0.0000
shawl,3.1700
shawm,1.1800
shawn,3.8100
sheaf,2.6000
sheal,0.0000
shean,1.7800
shear,3.4000
sheat,1.2500
shedu,0.0000
sheik,3.1000
shela,1.4100
sheld,0.0000
shelf,4.0200
shema,2.0300
shemu,0.0000
shend,0.0000
sheng,2.8700
shent,0.0000
sheol,2.0700
sherd,1.4400
sheva,2.3700
shewa,1.0600
shewn,1.6500
shyam,2.4200
shice,0.0000
shick,1.5900
shide,1.0400
shied,2.5100
shiel,2.1200
shier,1.4500
shyer,1.7200
shift,4.5700
shiko,1.2700
shilf,0.0000
shily,0.0000
shina,1.8000
shine,4.1700
shiny,3.8800
shipt,1.4200
shire,3.4700
shirk,2.6600
shirl,1.7300
shirt,4.6300
shita,1.5300
shiva,3.3300
shive,1.6500
shivy,0.0000
shlep,0.0000
shoad,0.0000
shoal,2.9300
shoat,1.1000
shock,4.4600
shode,0.0000
shoed,1.5100
shoer,0.0000
shogi,1.9600
shoya,1.1700
shoyu,1.7300
shoji,2.2700
shola,2.0700
shole,1.2100
shona,2.7400
shone,3.2300
shope,1.6200
shore,4.3300
shorl,0.0000
shorn,2.5300
short,5.3300
shote,0.0000
shout,4.0600
shove,3.6600
showd,0.0000
showy,2.7900
shown,4.9000
shrab,0.0000
shraf,0.0000
shrag,0.0000
shram,1.1500
shrap,0.0000
shred,3.3200
shrew,2.7500
shrip,0.0000
shrog,0.0000
shrub,3.1900
shrug,3.3000
shuba,1.0100
shuck,2.3700
shuln,0.0000
shune,0.0000
shunt,2.8200
shure,2.4400
shurf,0.0000
shute,2.3400
siafu,0.0000
sibyl,2.4500
sybil,2.9100
sybow,0.0000
sicel,0.0000
sicer,0.0000
sicht,1.3700
sicle,1.0200
sycon,0.0000
sider,2.3600
sidhe,1.9300
sidle,2.0000
sidth,0.0000
siena,2.9500
sieur,2.1800
sieva,0.0000
sievy,0.0000
sifac,0.0000
syftn,0.0000
sight,4.5400
sigla,1.1200
sigma,3.5100
signa,1.9600
sikar,1.4300
siker,0.0000
siket,0.0000
sikra,0.0000
silen,1.2200
silex,1.8700
sylid,0.0000
silky,3.2600
sylph,1.9800
silty,2.1100
silva,3.7700
sylva,2.0800
simal,0.0000
simar,1.4100
simba,2.9400
simon,4.4800
simul,1.8400
sinae,0.0000
sinal,1.0500
since,5.7500
synch,2.5300
sinew,2.3300
singe,2.4300
singh,4.0400
sinky,0.0000
synod,3.3200
synop,1.1300
sinto,1.1600
sintu,0.0000
sioux,3.4400
siped,0.0000
siper,0.0000
sired,2.6500
siren,3.4600
syren,1.7800
sirex,0.0000
syria,4.4000
sirky,0.0000
syrma,0.0000
siroc,0.0000
sirop,0.0000
sirup,1.3000
syrup,3.7600
sitao,0.0000
sitar,2.4100
sitch,2.1100
sited,2.7500
sithe,1.0600
sitka,2.6500
situp,0.0000
sivan,2.5200
siver,1.8300
siwan,1.6900
sixer,2.0500
sixmo,0.0000
sixte,1.0800
sixth,4.3800
sixty,3.9300
sizal,0.0000
sizar,1.1400
sized,4.2700
sizer,1.9400
skail,0.0000
skair,0.0000
skald,1.5500
skart,0.0000
skate,3.7400
skean,0.0000
skeat,1.5500
skeif,0.0000
skein,2.3400
skelf,0.0000
skelp,1.2200
skemp,1.0100
skewy,0.0000
skewl,0.0000
skice,0.0000
skied,2.4600
skyed,0.0000
skiey,0.0000
skier,3.2000
skift,1.4300
skime,0.0000
skimo,1.0500
skimp,2.5200
skint,2.4200
skyre,0.0000
skirl,1.3100
skirp,0.0000
skirt,3.9600
skite,1.0300
skyte,0.0000
skive,1.6400
skivy,0.0000
skiwy,0.0000
skoal,1.8200
skout,1.2800
skulp,0.0000
slack,3.7100
slade,3.2500
slain,3.5400
slait,0.0000
slake,2.0100
slaky,0.0000
slamp,0.0000
slane,1.9100
slang,3.5500
slank,1.3600
slant,3.1800
slape,1.1200
slare,0.0000
slart,0.0000
slate,3.8200
slath,0.0000
slaty,2.0400
slaum,0.0000
slave,4.3100
slavi,1.3000
sleck,0.0000
slent,0.0000
slept,4.1800
slice,4.0000
slich,0.0000
slick,3.7100
slide,4.3000
slier,1.1100
slyer,0.0000
slime,3.3800
slimy,3.0800
sline,0.0000
sling,3.3400
slink,2.3800
slipe,0.0000
slype,0.0000
slipt,0.0000
slirt,0.0000
slite,0.0000
slive,1.4900
